NAICS,Description,"2006 Wages, Salaries, & Proprietor Earnings","2007 Wages, Salaries, & Proprietor Earnings","2008 Wages, Salaries, & Proprietor Earnings","2009 Wages, Salaries, & Proprietor Earnings","2010 Wages, Salaries, & Proprietor Earnings","2011 Wages, Salaries, & Proprietor Earnings","2012 Wages, Salaries, & Proprietor Earnings","2013 Wages, Salaries, & Proprietor Earnings","2014 Wages, Salaries, & Proprietor Earnings","2015 Wages, Salaries, & Proprietor Earnings","2016 Wages, Salaries, & Proprietor Earnings","2017 Wages, Salaries, & Proprietor Earnings","2018 Wages, Salaries, & Proprietor Earnings",2001 Jobs,2002 Jobs,2003 Jobs,2004 Jobs,2005 Jobs,2006 Jobs,2007 Jobs,2008 Jobs,2009 Jobs,2010 Jobs,2011 Jobs,2012 Jobs,2013 Jobs,2014 Jobs,2015 Jobs,2016 Jobs,2017 Jobs,2018 Jobs,National 2001 Jobs,National 2002 Jobs,National 2003 Jobs,National 2004 Jobs,National 2005 Jobs,National 2006 Jobs,National 2007 Jobs,National 2008 Jobs,National 2009 Jobs,National 2010 Jobs,National 2011 Jobs,National 2012 Jobs,National 2013 Jobs,National 2014 Jobs,National 2015 Jobs,National 2016 Jobs,National 2017 Jobs,National 2018 Jobs,2004 Payrolled Business Locations,2005 Payrolled Business Locations,2006 Payrolled Business Locations,2007 Payrolled Business Locations,2008 Payrolled Business Locations,2009 Payrolled Business Locations,2010 Payrolled Business Locations,2011 Payrolled Business Locations,2012 Payrolled Business Locations,2013 Payrolled Business Locations,2014 Payrolled Business Locations,2015 Payrolled Business Locations,2016 Payrolled Business Locations,2017 Payrolled Business Locations,2018 Payrolled Business Locations
423920,Toy and Hobby Goods and Supplies Merchant Wholesalers,31101.307703704268,40797.885341504334,47666.51536016902,39119.459323620285,32836.55320253751,37141.647125288175,40659.68503279064,17214.9108841902,20512.90941490063,15462.188767208962,37463.152912979975,87427.12348142268,60189.454069130115,0,0,1.3287307240330484,6.912818473826555,7.626952130743416,4.739986991430104,6.984258374206521,20.508915065571376,18.567982630484085,16.615942348558146,10.092132633565006,8.176970973105796,6.500749885432958,16.889534750448725,11.40841536479714,13.810784800543264,5.810059067072782,6.104260069587642,25092.089786404656,21233.505337944953,17279.180633420292,25261.483171044478,26555.870320516337,23850.090602949134,21802.061707744477,21884.11766312367,24510.182017559076,24279.94254978658,18576.92826118668,22020.5388121808,23342.03688744534,21432.636191305042,25060.56542937334,25689.654843483753,21997.759303691386,17988.88457362292,3.716700429248158,5.536421931174118,5.567892682447564,4.428334557358175,5.976432732481044,5.678297577053309,9.717461934499443,6.7657167770084925,5.579832633957267,6.654449528851546,5.634892157686409,4.01029722513631,2.665268208249472,5.739496081776451,5.336088885879144
423930,Recyclable Material Merchant Wholesalers,41606.41302479665,33975.476939548345,38050.39022922553,36244.390264725575,40464.11765005253,34545.368381288215,37130.28346114395,46661.25580027304,48138.15314929937,48068.823493982876,51273.38808825975,56392.929756086276,48627.19827658766,105.77453776556283,104.25610582645376,107.78612964262621,100.53796241089364,152.59615147145755,153.86006717907964,122.44543356028967,115.80427023524227,124.02244485930187,114.0905847779595,155.6852919218005,140.96005877660198,157.42572535008554,174.4234510428496,177.66826319944968,147.74345442618647,160.9991410557951,159.2847282579728,118002.39415834317,97614.07916413412,78268.81459609742,119473.19405565149,108756.57005807446,86691.78083300847,92786.52233569958,136016.27882281237,111210.45549370257,105370.1144562763,106516.82231811463,105759.08204999114,105070.08169289933,124194.17393383123,106582.37921463569,80462.38011544799,106623.31876973342,121990.86333211827,11.754479285562411,10.944149842485785,8.877483388315886,8.328682163450868,6.280913132720161,6.802960457652807,9.533130968082697,10.855002231663093,10.659138013981282,13.109737211745232,12.754729873593897,12.445526106655597,10.715507672773674,11.373279812221881,17.400686952809338
423940,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers",23225.46460226374,27280.58674471422,27941.622451593186,36671.177251761845,25549.90122574379,16696.228846147318,22987.671177043107,38304.39062451734,47748.764303878816,52775.713968448006,41148.438431192066,37673.190278624665,43669.12822650466,18.82553165669341,14.94033771705379,12.646630981949123,13.276817823509635,17.848071183184235,22.724191742421272,27.293642852454607,23.757395807497616,28.522881293605455,22.282127996006825,29.25193490729578,31.55768995733612,27.152880728674877,17.98093000159316,18.56315411012224,11.053061174940407,16.95621307787941,17.14980127079233,39851.076940322426,35184.54048758139,48384.60046269526,45149.888798603475,46120.167617968866,53656.00848876014,51563.27528202935,42080.670968331375,38882.805763439486,37814.276769787604,49013.878779018254,54768.72677686648,51425.70329023537,45263.609415235274,47396.34975676958,35561.213079373345,46112.881826860124,46145.72912208895,11.741832045838237,9.17693725997815,8.067709851358085,6.7664196697995065,7.485374221671373,8.202520748716779,8.497400539566296,8.827307052258401,11.135276641615201,10.08342908610357,9.541698957374319,10.34935381016694,9.081896145711653,10.629165810858831,14.21744879046455
423990,Other Miscellaneous Durable Goods Merchant Wholesalers,34548.43595425266,35222.93383879478,39637.45656382101,39101.92103434821,34317.63748343133,42719.87809710425,46578.22256062395,41803.61347951442,46567.95833144468,51956.49898982527,59395.66816803379,63938.502884168236,61218.539247388275,67.00197786600897,88.84774825934834,83.4484791875811,51.57075996223137,31.33924611844727,28.835283324498736,26.080635111265764,57.0590889092246,49.574890631277235,55.49479868713546,82.02351977482002,97.53276847252182,98.9057900239536,101.78496187376474,145.88554108264765,105.58209385139608,148.6097949583033,130.38493545179142,58593.77975576361,55802.187101393174,62134.66974315874,70301.69050114763,75299.14046674268,65811.86262008458,67911.95958004329,58777.744461147915,65270.15689434681,56028.08587967111,69583.80576522497,78191.76439424173,80241.24306774231,56264.59048723261,72676.1055792904,79979.67102629959,96256.20083718549,78538.73954595033,12.340782711049542,12.57020822976483,9.225298432749696,14.200646471604705,17.123397373815532,24.076281628455035,17.196477259742096,17.463590496685356,18.72260262519121,18.165229827933945,20.562098197173327,24.667906823661177,28.55926846305374,24.910231251153164,31.438512687990443
424110,Printing and Writing Paper Merchant Wholesalers,0,10,0,12,0,0,87304.02133374341,70629.04935964219,0,0,11,135783.7150533471,469262.10653160815,1.2872589212066268,0.5420938516747824,15,11,0,15,15,0,0,0,13,0.4126923631060525,0.2308741005768351,0,0,0,1.6865202334128693,0.7550342078112702,18770.08785903338,15996.698324992041,18260.329788717914,15502.059442725284,16375.160457121203,18415.61268000611,15707.659159998533,14489.964897322761,16309.425062243881,11133.489568918752,12744.95915048882,9317.350151107543,12875.081686123216,13243.532774073983,11390.043276071405,10555.780350369585,13615.906720482313,13301.592833402616,0,0,0,14,11,11,13,14,1.2111529280315154,1.2070974787115119,13,0,12,13,3.6064613215858117
424120,Stationery and Office Supplies Merchant Wholesalers,39598.76266242162,46238.774149931516,36614.88433258999,33648.32850360821,36317.12332681939,37835.28775159697,43481.73233272966,34885.48212008554,29306.649551152026,33991.64553943024,37188.73621749049,46989.8281010414,48308.415165734856,18.45491765840835,13.265812681124038,41.363932852135456,53.211796968529825,72.88497152253306,92.01425214609839,69.23158566091428,68.29532098517579,75.0037398503343,74.37931792967886,48.72384106824523,40.86369662736828,48.76385888338038,43.576082906746414,53.84170128156472,67.2700023451439,46.820013742098865,20.600541239061407,63751.101892254825,71322.00406599385,64689.01334834714,76676.58865899456,60008.01303019696,58712.74916655153,81167.71032244092,68244.72061871302,52787.35458635003,52270.33659787816,60085.25215227226,58330.5221037311,64682.21610175895,49667.734262059814,60519.981763644115,47121.827011901056,55807.00040503441,44367.03560090212,7.392984737223014,8.591143097472377,6.8663413701578975,5.937139656743966,6.586720279033761,6.387769951019436,6.664028555550613,5.894407966581639,5.681114621111192,4.576186410500668,6.021621011034585,8.39829810874071,4.342251199344173,5.528380534960888,5.48709467460867
424130,Industrial and Personal Service Paper Merchant Wholesalers,38910.796440167695,53974.90274781787,62931.28714847426,51301.16173486004,50075.86424905849,58359.57363096636,55693.23880343541,55393.861044648394,60968.099640722554,99903.58074255053,73358.58981802584,60940.082492485206,81806.35013230906,206.3605701370174,277.33869748814504,177.6557753919048,193.32151964589482,138.86240115436442,131.06586577151307,180.15282830457468,166.5641858507757,185.25227543906865,125.30415312750621,166.93732543705465,163.08633173701367,153.25265636929072,165.3224544859258,94.97448991850675,111.42239763096487,90.66593370030103,137.49654001524672,58400.69832188584,65998.07114340796,73087.61788736189,56898.56865617648,78105.68020690333,73929.04974977371,55336.46028927579,55822.38657267379,52540.83229777898,57888.661301299886,55588.42559138751,60904.02385890196,63705.8110756363,47751.18166285229,68958.84559839286,49950.37620818679,70931.30738882492,75722.70533477762,8.452520002610981,9.940174451097846,4.87430257613305,5.34774553659372,6.938319925102405,7.148942647967488,5.570096755749546,3.1436232677078806,3.431496173492633,3.682564940303564,2.996891467028763,4.885427012015134,3.246011467138305,4.337542010191828,5.09711423786357
424210,Drugs and Druggists' Sundries Merchant Wholesalers,49429.377551661506,55493.12350638621,71176.3282378334,42388.06792259723,55340.92609209471,51367.5700300866,57351.633562605944,51633.362125143365,67618.70449575843,59810.93187863633,67396.74518925144,75261.60740247303,130534.9421570859,158.99725642130602,204.6298789971862,153.49064517112805,124.94475898243576,70.24640833577931,99.50163934746435,77.9954823510245,93.74738527588032,82.4201116751322,92.14840342133499,74.34958183075817,96.62978687636462,95.31461553175203,98.29685806199458,108.96520734854244,91.51567300500628,134.16181162037722,130.16221902232405,184766.3111526507,208847.77532151635,225366.17981098383,253399.6379310145,258002.33567352657,190880.99704112872,229599.86288479518,223066.77704800278,193741.94062741788,188605.9013641251,231672.6099945153,192358.95809796674,189530.1564583604,212282.72582159349,171019.51206561568,205006.05850764384,244910.44657743254,202249.58870626852,15.790608023712412,24.62687976860907,20.68978528047446,21.590654091443866,23.498571802023797,23.192519575974437,20.52532722381875,19.40749749483075,19.694581959932112,25.7890479528578,33.53603680855595,37.04640665559564,30.82920522489585,45.874833415995816,48.41741184941493
424310,"Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers",35739.687891044996,96288.04360901254,27884.776585293686,12017.808560427771,20095.71219801578,13555.123148454277,35972.11108957123,32207.156885301727,32933.951213663975,20824.567170286533,23681.09724140236,26328.062883044004,80768.67837856605,5.29240757803034,3.8672485803850236,4.011255984495496,4.652610201665068,4.829342970934146,2.011231101145656,0.3684440010775047,3.058719608948448,4.097384163625893,3.2136282238731244,5.806430653031518,6.054967789670343,7.731560379435765,4.615874937552144,3.546108684000452,4.137312566234862,6.913302866335356,4.644633123765896,31129.66267665891,24719.49714754676,26608.066189391837,28584.013839454685,20842.45774718371,23986.03034140055,22937.442674498347,24209.207052937945,19782.237048064846,21988.712041831222,23845.140473334224,27333.596132825758,21617.9907567695,26883.82822263449,27722.18747378458,22601.33860341665,28688.155460293514,31713.420280146704,0.9582545289071277,2.125837501673959,2.150846887915395,2.001786076114513,2.0830486020073296,2.0316721129231157,1.6404411570867523,3.4490068717394022,2.975697941053659,3.6796183214290066,2.6919313029153273,2.221391016151756,1.7787675119237973,2.1713381859008223,1.827389331907034
424320,Men's and Boys' Clothing and Furnishings Merchant Wholesalers,62191.70143044119,36173.79345601816,51305.82215270714,47615.97614749367,45653.16519784681,50413.353738989776,65231.99669026624,40690.17168820532,37438.98790242235,31877.100239329007,30945.811718045366,41591.29680193761,48366.39897857727,63.236374477801526,51.59201307189118,59.98194709330548,46.58755609720622,41.92213248931501,40.82994872152423,51.23860016456473,54.177863703068326,70.56768590789926,62.756467221688226,47.20659998888333,69.01801104604408,50.21121988148082,42.262819597044476,45.26417156201862,47.833010572793484,68.3044682253609,62.60450688244217,38499.56965161607,36448.98279265058,33673.039988649005,36003.74515441141,31011.14746057284,29530.293017498396,32576.292600492445,35885.56188665657,33073.27043218697,22782.71168923341,21036.51759622183,24766.591904810437,31731.72561639564,31841.035366953918,30476.381885050578,27651.13301821961,34991.7132885466,24998.709472146704,5.940546846203506,4.214898145175539,5.764586460776627,4.283827265491709,3.6446760690771045,3.781948554236442,3.3302773318253456,4.694265852728859,3.977675263257697,5.026744083035737,5.464078574627638,5.612338569143321,7.649762591067701,8.595756671007257,9.950280818529427
424330,"Women's, Children's, and Infants' Clothing and Accessories Merchant Wholesalers",7965.403820721665,57113.099452878596,16362.609335271754,27861.344772139055,31553.737747618958,16685.78519042949,72218.85013586436,45918.513212517566,27865.70332003562,23187.60840201354,69110.6225020593,33812.24629359401,77177.4406756327,0.5316735469559113,0.46232240302929606,0.7849281023802468,10,0.5904012358236393,3.179143988287931,11.831264914299666,5.99679826379826,3.76731561545584,2.917953439228924,8.103819144472126,4.257295676997408,6.472646094677681,3.7182957297244594,2.490766374699413,1.2614017594910822,2.743690746856216,6.749163834183238,77125.7218764757,74650.46827608027,67793.52039624425,64361.78915328876,68682.5649454146,78749.2673298825,55014.94574330126,73795.04747917231,54157.378965760596,76060.93245548091,52189.059113417126,69518.12028461372,67909.4145571075,83035.65469270451,88501.94449036228,75949.66017748293,62005.81089432959,90827.65360750126,10,13,0.8490498219616711,3.3409537362400443,3.516171482100617,1.9920413433806972,2.3107549391686915,2.1391883347183467,2.183442184026353,3.6341101524885744,4.476515838352498,4.666259273514152,1.7059146840125323,4.406821231078356,6.203079883963801
424340,Footwear Merchant Wholesalers,12,15,0,12,10,15,0,14,363068.7397490629,129139.31751131573,43842.82268824417,63571.188529744606,90962.51671089343,11,14,0,0,0,14,0,14,0,13,0,11,10,0.5775966554485022,2.199853449425717,0.7967186332462622,2.2608563910313006,2.4030714147554186,22547.091389907033,20909.946629949052,22547.513090487788,24295.29330726118,32535.945923561747,27365.405751985647,23033.274382803807,27047.19380554063,28652.869786665207,21479.202169799235,28639.3019885589,29117.51414334162,24342.149880026805,24280.813274240132,25068.951575264116,24329.62721945428,18955.90378445095,23097.88448720234,11,14,0,10,0,0,15,13,0,0,1.0762354772887193,2.496686435653828,2.24552100894507,2.912310859048739,3.709358763648197
424410,General Line Grocery Merchant Wholesalers,17842.021254328385,47199.49963600817,40020.91165276387,41724.73462267447,30736.206986964386,42268.34166658368,48734.39697981961,49376.50572435207,66129.36159271147,67228.27707935133,56923.826403407125,64793.70324560939,50922.57688056391,40.61882270176027,18.376119381623127,29.431267536743853,22.565194658536498,17.390549947004843,21.564863192467534,126.11078339142308,157.59559773262492,105.94316610696359,69.15978330515212,106.91169169547618,266.2491404505112,367.6441299481099,288.2294720315678,306.5991770613496,291.4723616304614,324.1161099817595,364.30698790983917,271541.215585892,254750.1191040479,208725.76144479684,200201.0992970548,175413.8445928036,226174.5439362618,243793.54526797164,266687.93138557987,227431.18330571035,200139.6516828231,222207.38099031872,186504.90628199227,199983.30457902935,216360.66860315535,210917.692998014,225394.02779371807,261722.83521276896,253440.87415246232,4.3845352694625035,3.9419396695215254,4.390085590444505,4.071814870228991,5.037910494778771,3.5436602553119885,3.235982114309445,3.5227682557422666,4.953014796075877,5.5117151730228215,4.976672307914123,7.278270304948092,7.830958940275013,10.655381360615138,8.278440818970557
424420,Packaged Frozen Food Merchant Wholesalers,30302.96396797465,58614.56015916059,43059.180046244095,47018.68213714696,34140.12461480312,54981.09713377618,54003.22624058486,53242.01192677098,56174.12323625447,44829.719000103294,13,10,61150.139018901624,12.688539601077167,1.8502289267979393,0,15,2.761447455522262,1.321765810150075,1.329767567189355,1.8374613870489027,5.392648673751682,36.598441223706814,22.946686219866596,12.109531726938338,13.713262039844956,17.734861082931108,21.52133722829234,13,14,0.710506056516691,33164.18075198066,29657.70245883249,27230.525123120045,32348.798792422796,31970.61585398874,31159.651586555512,36207.293034334616,28883.47988772138,25794.347998605343,33458.46533864691,30595.841764509096,26542.61660864748,24442.181664756354,27242.66985166636,23253.797503028218,25503.93839242816,24605.15407672833,34055.88218040492,12,2.6888748937868514,1.6514587442623452,1.713275237614289,2.2205625159433113,2.1797185790725053,2.4600964470766487,1.7742155234795063,0.9202864689053968,1.0476621173438616,1.164186989062,12,12,15,0.9214336810284294
424430,Dairy Product (except Dried or Canned) Merchant Wholesalers,38523.182981116304,72401.83491264301,46296.8340318648,60284.40206488802,36003.341808644276,43558.28741580676,48691.56250580942,64887.19449970784,46107.976772717564,61003.444565092424,112333.46995848954,38526.063664072986,32672.91967866595,71.27234029208627,70.41048501051995,19.895304579002403,14.6571195521562,19.759831786679047,23.091562743246065,10.80643568703336,15.287771507057226,2.7692593974325734,1.486958901460294,6.22183415346066,17.914051885896143,15.66797129201617,11.174603452539538,10.569541305708531,3.7585434455246003,3.0561558305357512,8.295667367203695,37570.10956505129,44450.38997164805,40620.08770927608,41370.4502685151,46547.75524941245,34649.1001531536,42586.15191892087,48651.56599906112,33279.62483189825,45470.5141128094,41009.62419418639,34408.004642619446,49517.38166508104,37885.087214772524,32392.39933077661,35361.135342266105,41141.044880614165,36186.29616939399,2.773180909990333,4.06830152226612,2.456442476052325,2.980922417656984,2.9593736239825374,2.732936341955792,2.4023501613875853,3.078772987355478,3.58151888998691,3.6812032769899816,2.4382027719402686,3.136680204444565,2.76256432228256,3.4529949979274535,4.3090663101058455
424440,Poultry and Poultry Product Merchant Wholesalers,32330.409963385217,44644.29394665678,68881.30760663249,0,10,0,0,26462.262326075637,14,13,0,71406.50110502796,77763.71981314333,0,57.25904249361482,55.139082456987516,54.570263405605274,70.3419999559065,73.59519625400348,44.36900531827163,38.887225114671,15,11,0,0,0.6471580209581789,0,0,0,0.5568696630778373,1.112412863605933,12279.493012030876,10101.462858487477,13274.370856479414,11205.577690438298,11321.193555495707,10700.701399539963,13905.235919881095,14991.114236903102,12425.278219995698,10014.214212923049,13368.119371874287,9491.018518812853,8720.31572975502,13368.956126469744,8831.290219261176,12196.685117097508,10397.645963345578,8742.318316159519,1.0442549032508395,1.2424488288233988,1.1492008370696567,0.8961366497678682,1.0612490221858024,14,0,0,11,0.8297819336759857,10,0,11,0.8706920860102401,0.9604572864598595
424450,Confectionery Merchant Wholesalers,40986.834621201524,62176.583882961495,64617.848896253076,81417.3726938202,78790.5508155098,77300.95743189819,46084.232593751345,50070.6711273026,47728.83734188142,47171.27740473409,55191.41930831,56672.71717668705,47221.70038422232,53.78405914418115,43.56464697831623,40.7483340202169,46.248572638772615,19.069766747231554,16.873899441410696,64.84468399018184,66.37880781659288,89.24262436664335,86.9716512192648,119.17753469342037,50.931693544561284,44.34397160665373,82.01424643791943,94.39029960002429,91.43223173774813,65.38597349031426,68.06668685377642,55151.05701467835,47934.45175436935,55042.89979749109,56884.533511779955,40006.05109498048,45602.87285184825,47915.05841836722,61107.415094772616,58000.87762830918,58797.587381062694,46356.4370989334,57515.72164961807,57396.6549484319,44855.69175554056,62464.06937696003,50382.76065904138,45000.959629467434,53197.26353250652,6.998685988364741,2.8806891043321228,3.691462336294353,2.942621463665273,2.761958935239818,2.848031004401855,4.006794616393745,5.210161101713311,5.9342142271925695,5.001658090390265,6.93952938868897,6.596949728019536,7.179429617361166,5.287514375755563,3.321981590427458
424460,Fish and Seafood Merchant Wholesalers,13,32488.76180294504,40845.23607358822,37321.81181787072,84207.60726761958,10,0,0,0,35735.4646813473,48219.33640146118,76249.36341556208,113687.48809260015,13,14,14,14,10,13,1.1938613477075677,4.054237414535334,6.408328668526606,1.6723337685626165,15,0,0,0,5.612478815967453,2.401197597807295,0.40574215678428205,0.5633054295137777,23808.10514461079,22385.308203093733,27495.378909123687,19722.8237240549,19140.33214084314,17955.219595494607,21665.421930489174,27724.662559449156,19550.27012672722,25041.517700868157,21452.538212152383,27543.318397055347,24773.33747607254,21146.751667361976,28326.558762426554,31577.204772001813,29278.643499761532,29811.43450238321,0,15,0,15,1.1347165502724237,1.1468127431697213,0.9292348277987912,14,15,14,0,1.208013396721799,1.1794830997474492,1.1227392537286505,0.9281053288374096
424470,Meat and Meat Product Merchant Wholesalers,113884.2751530251,135537.09586986143,122498.042598002,123515.03875929938,121291.84793064288,131673.4051643658,109071.43764112388,94966.99380437247,79954.95644891853,83150.62506003487,107871.48568923962,73908.65257892084,139401.23727250515,78.43445511564153,69.36725381297363,24.140570410363555,30.854969685919233,48.7378573318212,47.01047620120475,47.66343372159237,52.22531971922376,42.2131404159178,42.26487323759659,67.98561707042099,80.73314820785517,126.3983288594577,91.18077670556757,130.48183991694304,114.80967376284454,159.58341216074018,74.93572767453563,41338.95259759952,35051.64106499477,36631.23150335388,41805.0698609963,31732.424654475115,43633.13308962508,37936.69815964857,38298.41101069071,44069.83236679531,31932.239708961853,35414.612533744534,35254.63396426937,33052.64454944915,38310.07337342681,42058.36535448307,44363.038344965375,46152.42925784772,53489.97927245649,5.90923545146361,7.371040443133097,7.679272803047207,9.175007107574492,8.537438492220826,7.38326328638941,10.941201650421135,9.202679440623616,10.104788600699976,10.732169752987101,13.151053327089176,9.748783420259134,11.861896167788654,10.17299488792196,16.728993851225823
424480,Fresh Fruit and Vegetable Merchant Wholesalers,41486.955437902056,32832.54741835324,42628.124344123986,39474.66205473758,34400.66667961775,34737.10892212841,49624.26707832505,44374.542595333245,55498.59559359701,62685.38596766295,79316.51656822977,61332.98735504168,51548.86374649286,186.780827004841,224.45662447059485,228.9854957372218,281.667480570307,303.8768318642421,273.4368536559794,223.68836079010143,130.65095397954383,157.82230523363927,107.73605239018562,116.38622869467102,58.42424318091323,60.05935436297942,79.37833853843745,61.11017069829295,66.5344289981615,57.1624346731973,73.48879228859829,71643.85486565276,89528.42758963256,78028.75699545346,80075.16301358645,92428.96459927157,82029.88505904314,79922.22789521996,97940.5666007335,73592.58896299792,90831.06247829253,67001.56427238545,94799.78728045727,80117.95539068629,87821.33151585046,114366.9455812807,80033.36876892165,91165.55602478365,84388.99129937813,3.255358732107561,3.624297240935266,5.790491523570381,6.65921617532149,4.92375255622901,4.993570569087751,7.174345691758208,6.394565536268056,6.751476561487652,8.747832573018968,8.76066540707834,12.265043712221086,8.17011024520034,8.646055677754338,6.553016742249019
424490,Other Grocery and Related Products Merchant Wholesalers,50375.8007387267,54397.42980169225,39819.75658356218,57720.102577936595,52067.36661736971,53448.0091111082,57847.155348503366,53351.63672341632,42794.394504764474,55442.23597804918,45996.576520321425,48608.366581334754,52384.16215462208,773.7527490382919,721.8524382215668,808.0321111936703,933.6009015509312,810.5848227584281,901.0580811561159,882.0784935498536,859.5367665402692,629.3605342991125,633.047359811851,558.2360739594001,633.487366638753,594.5668236683066,722.7597773243227,608.1199153656527,749.8038893674411,849.9757225270839,814.7213011813727,184084.8902325306,173440.55163638352,183662.00322811012,257183.59285554738,266432.0616111608,266001.32177867094,191565.7522419544,226805.50370601937,260923.5982988871,218373.19870933585,243728.3437154974,194861.0583103036,230670.6371369078,196306.2683930384,205175.67502380122,220348.6683061771,255524.40346445594,194783.8762783172,26.071327441104224,26.13681618673727,26.13170355919283,24.39632714407053,25.16886791214347,25.52423237026669,22.867464576137717,22.913346660882233,22.938391763577236,25.727956440218257,21.296552963834255,24.474557362264022,26.835310210613535,32.74055451012682,47.61409682361409
424510,Grain and Field Bean Merchant Wholesalers,45757.29293384033,41710.852165970166,49146.85917168044,54076.38668617191,62728.63931580156,66542.69491973658,63540.760242413664,74181.21832946065,79585.30945304579,73574.95048727343,50701.831806390626,79805.97990793368,76797.5647060533,136.40578830191635,152.55069123091747,170.13156176236652,130.9714203853141,171.40593984789157,140.7765858182639,162.35827297743802,165.8865527112149,151.80609321565936,210.5413242298115,129.68534746679893,146.55104009863538,132.0954090938326,137.6883016274747,131.69531687007256,116.66416844203202,157.37234371031548,148.14492900361972,40901.52103431233,42655.33834382049,34554.08900689872,36511.761398281065,36048.81001940695,39393.378346475314,39988.75583269357,37486.26778483476,44967.91182709941,47062.25858124543,54811.18827950359,47364.179018269904,53670.979562344735,39931.58636405791,52075.84029162605,56032.14805753258,48095.84889277507,51523.29736358516,11.523649715923238,14.784481390519067,11.381287382310257,13.417678709328175,9.147158807120286,13.204086655157152,11.098888610093855,12.04962384221144,17.46278459992027,14.603786867950111,11.52804512330331,14.071805395418778,13.410847734450362,12.453114061942324,11.29204616858624
424520,Livestock Merchant Wholesalers,25013.20233898849,20633.1257773508,27942.703680830095,23053.288222114163,42701.31776704952,25504.470767053954,17316.30740851062,24736.793064957543,28167.180397060856,19469.95082329666,32182.63438321426,16489.01131101457,16020.930111479483,70.5788033313297,54.45364745768806,57.48105619159713,91.67316237170942,61.26275208073609,63.90101951680609,69.83705742144171,68.67944932454043,80.11415023776985,74.22676543917845,48.79873740190124,42.445682580296925,47.71473391260538,48.63596241516855,53.41740292654642,52.001484035515375,48.1453583041453,36.07717289544993,28300.47724601451,20754.079101368145,17858.877015676466,22429.545254316028,21924.573751701282,16947.202716528718,22276.588128959993,18170.372300826362,21691.80896117782,19339.357710572545,15998.477798269849,17102.685820570885,16059.172993406068,16906.549085322513,21094.58824610984,17848.30279238112,17206.66463858647,16092.428254857585,4.64149135062471,2.7540610529249534,2.7125833009486087,2.9270787912304512,3.4231801956659185,3.1965886274236253,3.8105415309779347,2.9482131744967774,3.200490906473715,2.4268014734843746,3.353358964039944,2.8252666743588635,3.010454827628564,3.6984770575887524,3.805852516647428
424590,Other Farm Product Raw Material Merchant Wholesalers,49349.00714342977,142912.85486717935,145564.1717201599,365263.77736317395,94491.54925569864,47457.75475076932,50921.88563828183,40344.51987907346,159068.78531864245,47168.199259983,31355.79939887451,44436.56832427424,52934.71946116965,34.812561239875194,30.704639540248674,47.530551192195844,32.55457271880687,26.194247075442128,9.472154773215147,2.51660652789833,1.01663213475631,0.8758327219952218,1.0602678358745017,1.2461249873543063,3.199657300090671,1.6271761877128665,1.9275987702139785,30.501981419965947,47.60756460764776,70.18616290983277,38.84502267573388,9708.977222803394,10198.311047041807,9184.537130430825,8639.976087698775,8843.387341358695,11034.105421588512,9091.855247669504,8465.028605700047,6524.350166847997,7423.151281419716,8265.45213704133,9008.818354908288,9459.41776934933,9217.453404697662,8380.935839556232,9327.55620598346,6439.054109358054,8401.835943635431,5.558825244894251,3.1591210534796117,2.5090201084152794,1.7681204207940027,1.7684442319441587,1.827476787008345,1.7761797910556196,1.6537094619125128,0.9352381218224763,2.3780649687396362,1.9549125893274322,6.498834075266496,5.725216385093518,4.168228548078332,4.392637765966356
424610,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers,43966.30642102108,53242.51150470213,84955.6721821055,64124.879285314906,61760.92609365326,78427.03910042757,69774.39067499597,100809.39810832197,77724.24715852622,92223.8614270669,101682.55071124173,88644.72530285748,113101.9983024133,10.928859232869545,14.764088980711305,12.124716849031909,10.18338432736844,12.003924183894746,15.31480557157954,15.04898851277427,12.341948233073277,13.436682676056677,10.734592907072901,10.688321754299068,17.085821132324536,11.442793155841711,14.033740361208963,17.84292499890263,17.11815948090023,17.147792158744192,29.35588977411641,27638.712314788983,28712.275194532973,30313.319823956088,21597.870970780543,20863.836903774274,20012.67156299644,29125.28618470071,23264.77140285953,22307.845978794787,21933.848949515457,20518.414382335224,17962.822545890216,20545.81757384585,20861.01090957901,22439.493799318738,26583.71086394272,21373.440438536585,33001.78721891795,3.0024136748048478,2.5191750378697177,4.899327188916504,4.740473574586213,4.147803634125739,2.9688194834045136,2.8547997428337113,2.576279649802018,2.793957696435973,3.649476962839253,3.292598726693541,4.991993918735534,3.4793308434076606,6.022764185280539,12.236140218563378
