clusterNAICS,lat,lon,employment,biz_id,tract
322299,40.79676498,-104.8238089,10,2984,8123002501
445310,40.35064283,-104.6620252,20,2985,8123001700
541211,40.05602608,-105.0761124,10,2986,8013012800
551114,40.50132386,-104.4861652,10,2987,8123002501
524210,40.44056468,-104.733874,10,2989,8123001300
238910,40.3111691,-105.0985661,10,2990,8069002700
445110,40.38059351,-104.7154469,10,2991,8123001006
621210,40.39820975,-104.709215,150,2992,8123000900
112000,40.42487425,-104.9247641,10,2993,8123002210
532289,40.51962349,-104.6038235,10,2994,8123001500
451130,40.21179592,-104.6470457,10,2995,8123001800
453310,40.1823775,-104.699555,10,2996,8123001800
522110,40.09762114,-105.0004599,10,2997,8123002011
524210,40.33802332,-104.6729805,10,2998,8123001700
541611,40.37501867,-104.7406511,10,2999,8123001404
213112,40.39800142,-104.6868342,10,3000,8123000800
238220,40.53516955,-104.8595385,10,3001,8123002208
236116,40.62868333,-104.796237,10,3002,8123002300
238390,40.37860115,-104.6825933,10,3003,8123001004
485210,40.37494125,-104.7274087,20,3004,8123001005
236220,40.38684692,-104.8860307,10,3005,8123002101
722511,40.45454583,-104.7593438,10,3006,8123001500
238350,40.24966144,-105.0131557,10,3007,8123002103
531311,40.4534764,-104.6215734,30,3008,8123001500
423740,40.466889,-104.7037632,10,3009,8123001500
811121,40.41497535,-104.8675502,20,3010,8123002209
722511,40.89778214,-104.7628961,50,3011,8123002501
624120,40.52240398,-104.9231175,10,3012,8123002207
238210,40.44837034,-104.7247996,10,3013,8123001300
524210,39.99090782,-104.8628807,10,3014,8001008541
522130,40.11969626,-104.7823881,10,3015,8123001906
561410,40.33743113,-104.8885774,10,3016,8123002101
312120,40.4239862,-104.7992615,10,3017,8123001416
812113,40.00087663,-105.0474077,10,3018,8123002007
446110,40.37352028,-104.703644,20,3019,8123001006
903999,40.51749427,-104.8380311,20,3020,8123002208
491110,40.52768265,-104.9815663,20,3021,8069002501
238170,40.40529204,-104.7906419,10,3022,8123001407
321920,40.44619268,-104.6888524,10,3023,8123000701
811111,40.39744833,-104.7510035,10,3024,8123001409
112000,40.55680308,-104.7681092,10,3025,8123002300
721110,40.43028472,-104.7436856,10,3026,8123001417
624120,40.44379967,-104.6567821,10,3027,8123000705
624120,40.47620196,-104.7644249,10,3028,8123001500
811310,40.4330563,-104.7067578,10,3029,8123000501
484220,40.33862205,-104.7206979,10,3030,8123001700
237210,40.0134088,-105.0817711,280,3031,8013012907
624120,40.43853064,-104.8025849,10,3032,8123001416
624120,40.38518393,-104.7648865,10,3033,8123001406
562991,40.47715664,-104.8806836,20,3034,8123002203
713990,40.50050091,-104.965,20,3035,8069002501
624190,40.33196502,-104.681671,10,3036,8123001700
624120,40.44488337,-104.6881838,10,3037,8123000701
541490,40.49512739,-104.6448949,10,3038,8123001500
238140,40.4218606,-104.6774669,10,3039,8123000705
236118,40.34057953,-104.5918539,10,3040,8123001600
425120,40.42516827,-104.8027458,10,3041,8123001416
532120,40.40004332,-104.7827431,10,3043,8123001407
333914,40.04874774,-105.0655828,10,3044,8013012800
562910,40.41225229,-104.7404973,20,3045,8123001410
441210,40.07976266,-104.8789707,10,3046,8123001908
423820,40.12018904,-104.7927118,10,3047,8123001906
311119,40.35300074,-104.7192081,10,3048,8123001700
541350,40.48251511,-104.9035865,10,3049,8123002203
213112,40.10659927,-105.0766669,10,3050,8013013211
213112,40.46917404,-104.6993226,10,3051,8123001500
314999,40.49962335,-104.5678771,10,3052,8123001600
236220,40.45374063,-104.7390381,10,3053,8123001416
238220,40.43216746,-104.8396388,10,3054,8123002209
524210,40.43567275,-104.6698982,10,3055,8123000705
811310,40.5128725,-104.8923561,40,3056,8123002208
524210,40.48783097,-104.864558,10,3057,8123002208
321214,39.98918419,-104.9917707,10,3058,8014031400
237120,40.49985256,-104.9505792,10,3059,8069002501
517911,40.4237145,-104.8150971,10,3060,8123002209
551114,40.40953867,-104.7215132,20,3061,8123001202
213112,40.41028804,-104.7035387,290,3063,8123000401
484220,40.13413148,-104.974414,10,3064,8123002018
813410,40.04723823,-104.2820196,40,3065,8123002502
541110,40.40173014,-104.6836399,10,3066,8123000800
236118,40.4237204,-104.7307414,10,3067,8123001300
903999,40.07862612,-104.9872701,10,3068,8123002009
722513,40.21875444,-104.9937643,20,3069,8123002103
454110,40.40111321,-104.6315697,10,3070,8123000705
522110,40.4795162,-104.8404711,10,3071,8123002209
441120,40.14091671,-104.8933204,20,3072,8123002021
811121,40.07589551,-104.8927663,50,3073,8123002006
424940,40.1116669,-104.9028152,10,3074,8123002016
238220,40.01138405,-104.3868691,10,3075,8123002502
424910,40.43717183,-104.6822101,10,3076,8123000701
624120,40.48162373,-104.7883304,40,3077,8123002208
523910,40.17523327,-105.022328,10,3078,8123002103
115115,40.22048058,-105.0208334,10,3079,8123002103
624120,40.36462249,-104.7178153,10,3080,8123001005
623110,40.00593308,-104.9844533,10,3081,8014031400
624410,40.35748515,-104.8905659,10,3082,8123002101
624120,40.39422987,-104.7453012,10,3083,8123001409
624120,40.27154751,-104.4952266,10,3084,8123002502
441110,40.4823935,-104.7895067,60,3085,8123002208
238330,40.15085437,-105.0658673,20,3086,8013013211
621210,40.43056618,-104.7073173,10,3087,8123000501
561730,40.05698008,-104.9071565,40,3089,8123002006
238340,40.4542306,-104.8057903,10,3090,8123001500
562920,40.24154855,-104.9390112,10,3092,8123002103
541613,40.47498298,-104.6837331,10,3093,8123001500
446191,40.10568088,-104.943786,10,3095,8123002013
484220,40.46237225,-104.8756184,10,3096,8123002203
484110,40.45105814,-104.6636223,10,3097,8123001500
424710,40.43061851,-104.9150622,10,3098,8123002210
541380,40.21993406,-104.9082504,10,3099,8123002103
541110,40.56163376,-104.7270806,10,3100,8123002300
312130,40.6353098,-104.6942463,10,3101,8123002300
551114,40.53680558,-104.8768038,10,3102,8123002208
532283,40.06891121,-104.7574324,20,3103,8123001902
447110,40.42273985,-104.7434836,10,3104,8123001413
621111,40.42984601,-104.7652514,10,3105,8123001415
722511,40.43984122,-104.6823226,50,3106,8123000701
722310,40.55693182,-104.6926614,10,3107,8123002300
722513,40.15805107,-104.7742387,100,3108,8123001800
531110,40.34737224,-104.7534998,10,3109,8123001700
624120,40.16638067,-104.9439693,10,3110,8123002019
621111,40.06817769,-104.9855859,40,3111,8123002009
812111,40.15150494,-104.9374864,230,3112,8123002020
561320,40.35305495,-104.6531274,10,3113,8123000705
488410,40.43197002,-104.7109162,10,3114,8123000501
561720,40.43268356,-104.7802681,10,3115,8123001416
541350,40.39403985,-104.8232759,10,3116,8123002101
541990,40.41841332,-104.7358511,10,3117,8123001410
425120,40.52150409,-104.9083402,10,3118,8123002207
561422,40.43734575,-104.7336358,10,3119,8123001300
541511,40.47529359,-104.723471,10,3120,8123001500
721110,40.37671817,-104.8055643,10,3121,8123001404
488190,40.40618982,-104.7102342,30,3122,8123000401
541512,40.45093327,-104.8421877,10,3123,8123002209
541910,40.46385874,-104.7311181,10,3125,8123001500
236115,40.37746825,-104.7958915,20,3126,8123001404
238320,40.38655725,-104.7279854,10,3127,8123001005
493130,40.42694249,-104.7556733,50,3129,8123001413
624410,40.31874461,-104.6968259,10,3130,8123001700
488410,40.13219586,-104.8879797,370,3131,8123002021
423440,40.39166784,-104.9134363,10,3132,8123002102
611110,40.42364872,-104.7871605,30,3133,8123001416
441320,40.38576839,-104.8211696,10,3135,8123002101
238220,40.48651663,-104.8661182,30,3136,8123002208
624120,40.38833384,-104.9787905,10,3137,8069001709
447110,40.50861715,-104.8989035,10,3138,8123002203
531320,40.38358569,-104.7032109,10,3139,8123001006
323113,40.36498585,-104.7324668,10,3140,8123001005
811191,40.40627078,-104.7662582,10,3141,8123001408
424920,40.27950046,-104.867776,10,3142,8123002101
811490,39.97068264,-104.9798514,10,3143,8001060000
447110,40.37397321,-104.8459614,20,3144,8123002101
561499,40.08874952,-104.6191797,10,3145,8123002502
621210,40.39135292,-104.7951859,10,3146,8123001406
541613,40.0932235,-104.9643216,20,3147,8123002012
621340,40.1197427,-105.0888643,10,3148,8013013211
423830,40.47870991,-104.8269769,20,3149,8123002209
621310,40.36537837,-104.7333845,10,3150,8123001005
531320,40.48839508,-104.8341115,40,3151,8123002208
448140,40.37366074,-104.7306082,10,3152,8123001005
621111,40.4814482,-104.9085373,30,3153,8123002207
238220,40.04851002,-104.8677402,10,3154,8123001908
561622,40.4483029,-104.6822281,10,3155,8123000705
624120,40.43299929,-104.9005574,40,3156,8123002209
623990,40.39434944,-104.671237,10,3158,8123000703
541940,40.54151834,-104.7081333,10,3159,8123001500
522110,40.41766068,-104.7173638,10,3160,8123001201
722515,40.37441493,-104.7224017,10,3161,8123001005
561730,40.40800402,-104.7403805,10,3163,8123001410
523930,40.43276659,-104.6724149,10,3164,8123000705
562991,40.40721925,-104.6868673,20,3165,8123000200
722513,40.4453847,-104.6955402,10,3166,8123000600
238210,40.16972482,-104.8904612,10,3167,8123002021
722513,40.11286266,-104.9139913,10,3168,8123002016
541199,40.43424166,-104.6956083,10,3169,8123000600
722513,40.42192157,-104.7953124,10,3170,8123001416
551114,40.24415053,-105.0451487,10,3171,8123002103
445299,40.521525,-104.8931967,10,3172,8123002208
812990,40.10505578,-104.8872177,10,3173,8123002016
447110,40.05000696,-104.8476966,10,3174,8123001908
812112,40.37940576,-104.6600433,10,3175,8123000705
484220,40.42755755,-104.6973389,10,3176,8123000502
423690,40.33667898,-104.8525627,10,3177,8123002101
561410,40.45123978,-104.8644077,10,3178,8123002203
541211,40.9015762,-104.9019298,10,3180,8123002501
238210,40.41644375,-104.7720399,10,3181,8123001411
561110,40.44735222,-104.6937572,10,3182,8123000600
445310,40.41697305,-104.6479777,20,3183,8123000705
721110,40.31811201,-104.9918538,10,3184,8123002103
711510,40.06025291,-104.7459815,10,3185,8123001902
484220,40.54727339,-104.8097543,10,3186,8123002208
488410,40.04086091,-105.070671,10,3187,8013012800
541110,40.39909884,-104.7881422,10,3188,8123001407
713940,40.38151921,-104.7374741,20,3189,8123001405
484220,40.39341506,-104.7591385,10,3190,8123001408
722513,40.50336795,-104.6929855,10,3191,8123001500
522298,40.49502475,-104.7285924,20,3192,8123001500
541330,40.42348546,-104.7831268,40,3193,8123001416
531320,40.35862561,-104.6759076,10,3194,8123001700
237110,40.16864531,-104.8055408,10,3195,8123001800
621210,40.43606361,-104.722189,10,3196,8123001300
336413,40.44273768,-104.8869009,10,3197,8123002209
813990,40.43354596,-104.691193,10,3198,8123000600
484220,40.39230184,-104.7031729,10,3199,8123000900
624410,40.35926344,-104.7645106,10,3200,8123001404
337212,40.31732888,-104.9290049,10,3201,8123002102
444110,40.44584892,-104.8975903,40,3202,8123002209
423820,40.38432745,-104.7117626,10,3203,8123001006
238320,40.0700943,-104.9960386,30,3204,8123002009
484121,39.96448614,-105.0334424,10,3205,8014031300
541940,40.13669933,-104.8881815,10,3206,8123002021
236118,40.36386436,-104.6234659,40,3207,8123000705
722511,40.53727125,-104.7485804,20,3208,8123001500
624120,39.98626823,-105.0357721,10,3209,8014031400
541840,40.32396639,-104.5703214,10,3210,8123001600
541690,40.43180044,-104.7520754,10,3211,8123001417
622110,40.04130906,-104.9025205,10,3212,8123002006
811111,40.19396078,-104.9936711,10,3213,8123002103
611710,40.54783895,-104.8566646,10,3214,8123002300
237110,40.51779314,-104.880366,10,3216,8123002208
335122,40.05710186,-104.8935514,10,3217,8123002006
621111,40.41896114,-104.6673295,20,3218,8123000705
238210,40.50086116,-104.5128345,10,3220,8123001600
561990,40.37588801,-104.7382249,10,3221,8123001404
423450,40.08425166,-105.0947961,10,3222,8013013211
611610,40.40286831,-104.7369365,20,3223,8123001409
441110,40.40933023,-104.9076876,10,3224,8123002210
484121,40.39209171,-104.6623576,10,3225,8123000704
532283,40.38941443,-104.7008437,220,3226,8123001003
484220,40.40231421,-104.7371275,10,3227,8123001409
541199,40.03893396,-104.7928334,10,3228,8123001907
541512,40.37555291,-104.7247691,10,3229,8123001005
333999,40.3815308,-104.6583894,10,3230,8123000705
813311,40.56162173,-104.8059612,10,3231,8123002300
238190,40.58241792,-104.7264706,10,3232,8123002300
621210,40.46048575,-104.6439367,10,3233,8123001500
236115,40.46427723,-104.6414747,10,3234,8123001500
423210,40.34603516,-104.7709788,20,3235,8123002101
111000,40.38239251,-104.7376035,10,3236,8123001405
812112,40.31236838,-105.0479223,10,3238,8123002103
624120,40.19542842,-104.8839893,10,3240,8123001800
541613,40.03952897,-104.7977534,10,3241,8123001907
561990,40.44020826,-104.6855021,10,3242,8123000701
238320,40.48061941,-104.9096659,10,3243,8123002207
111000,40.44103107,-104.6654751,20,3244,8123000705
423830,40.33700286,-104.7350097,10,3245,8123001700
721110,40.4228292,-104.7334205,10,3246,8123001201
722511,40.1081567,-105.0392354,10,3247,8123002010
722513,40.37058076,-104.6264185,20,3249,8123000705
423690,40.47690909,-104.9415424,10,3250,8123002206
238210,40.39248647,-104.6864734,10,3251,8123000800
484230,40.87760384,-104.1871494,10,3252,8123002501
332323,40.42553535,-104.6550467,10,3253,8123000705
611110,40.07105204,-105.1070522,10,3255,8013012800
452319,40.39798681,-104.734955,30,3256,8123001100
237120,40.20961574,-105.0558001,10,3257,8013013201
541890,40.44982436,-104.8234604,10,3258,8123002209
722513,40.33493626,-104.9190681,10,3259,8123002102
441310,39.97617575,-105.0150658,10,3260,8001060000
541613,40.41717365,-104.6710721,10,3261,8123000705
332710,40.39058973,-104.7097958,10,3262,8123001003
237130,40.3617237,-104.7250057,10,3263,8123001005
621210,40.48217202,-104.9562511,100,3264,8069002501
624120,40.11979879,-104.8142267,10,3265,8123001906
524210,40.37125903,-104.7510244,20,3266,8123001404
447110,40.22309688,-104.9692081,10,3267,8123002103
722513,40.31096017,-104.6919506,10,3268,8123001700
236220,40.29675974,-105.009837,50,3269,8123002103
561730,40.39800355,-104.7236277,20,3270,8123001100
561422,40.4985462,-104.6867559,10,3271,8123001500
484220,40.05586415,-104.6811014,10,3272,8123001902
236115,40.40299355,-104.6277118,10,3273,8123000705
813211,40.43132425,-104.7791364,10,3274,8123001416
238130,40.86702264,-104.2155577,10,3275,8123002501
238220,40.42369994,-104.8458804,30,3276,8123002209
213112,40.1384663,-104.9458812,10,3277,8123002018
423820,40.52352868,-104.814556,10,3278,8123002208
813410,40.44842542,-104.9754851,30,3280,8069001709
722513,40.38160975,-104.6894795,10,3281,8123001004
115114,40.397328,-104.6974182,20,3282,8123000900
721110,40.37768837,-104.699719,10,3283,8123001006
531210,40.16351706,-104.7684314,320,3284,8123001800
211120,40.44512705,-104.7273377,10,3285,8123001300
561110,40.11349797,-104.9271129,10,3286,8123002016
624190,40.35661426,-104.6415371,10,3287,8123000705
453220,40.46110826,-104.714952,10,3288,8123001500
531210,40.42560048,-104.7471516,30,3289,8123001413
813910,40.41138441,-104.7875874,20,3290,8123001412
512110,40.39642559,-104.8132021,30,3291,8123002101
621399,40.51360369,-104.8754116,20,3292,8123002208
238220,40.38650687,-104.651624,10,3293,8123000705
722513,40.26529827,-104.8645396,10,3294,8123001700
236118,40.4875344,-104.8491861,10,3295,8123002208
447110,40.38477476,-104.7746841,10,3296,8123001405
111000,40.36032625,-104.9037527,10,3297,8123002101
238910,39.97911364,-105.0499448,10,3298,8014031400
561730,40.18716788,-105.0275279,20,3299,8123002103
115210,40.40899346,-104.7395245,130,3300,8123001410
522110,40.37088349,-104.9122526,20,3301,8123002102
238160,40.37780623,-104.6421399,10,3302,8123000705
541330,40.0820536,-104.9390997,10,3303,8123002004
518210,40.35604158,-104.6368791,20,3304,8123000705
484220,40.0195206,-105.0921959,10,3305,8013012800
443141,40.42854609,-104.6770344,10,3306,8123000705
541850,40.39965569,-104.6264181,10,3307,8123000705
332710,40.51943831,-104.8703863,10,3308,8123002208
238160,40.32411805,-104.8122793,10,3309,8123002101
524210,40.45386306,-104.8376994,10,3310,8123002209
541310,40.0874547,-104.8353014,10,3311,8123001908
621310,40.19625416,-104.9793692,10,3312,8123002103
112000,40.06389047,-105.0389694,10,3313,8123002007
238220,40.49989037,-104.6998896,10,3314,8123001500
423490,40.42375727,-104.8470422,140,3315,8123002209
237110,40.44720674,-104.7546366,10,3316,8123001416
221310,40.12269215,-104.9800536,10,3317,8123002012
311423,40.38591431,-104.586297,160,3318,8123000705
531190,40.07124349,-105.0168113,10,3319,8123002009
541110,40.13457709,-104.6827988,10,3320,8123001902
524210,40.41508344,-104.6790015,30,3321,8123000705
624120,40.46146569,-104.7562327,10,3322,8123001500
238210,40.4527231,-104.7426841,20,3323,8123001416
452319,40.46300598,-104.6644208,10,3324,8123001500
541211,40.44179496,-104.7223969,20,3325,8123001300
541940,40.44804495,-104.6868852,10,3326,8123000705
531210,40.43792048,-104.9862764,60,3327,8069001709
624230,40.41968834,-104.7696745,10,3328,8123001411
441310,40.44500669,-104.7292931,10,3329,8123001300
722513,40.2482238,-104.9451921,10,3330,8123002103
722513,40.22091333,-105.0315126,40,3332,8123002103
624410,40.56601585,-104.7356808,120,3333,8123002300
331529,40.45627608,-104.8135053,10,3334,8123002209
713940,40.47933733,-104.958886,10,3335,8069001709
813410,40.41446262,-104.5924883,30,3336,8123000705
451110,40.24368817,-105.0177817,10,3337,8123002103
488190,40.38715306,-104.7384777,20,3339,8123001406
561410,40.19960821,-104.9607238,10,3340,8123002103
541715,40.18099356,-104.9533355,10,3341,8123002019
451130,40.19086192,-104.9036881,10,3343,8123001800
112000,40.39116202,-104.7287425,10,3344,8123001005
722511,40.38449128,-104.7444747,10,3345,8123001405
238350,40.50349394,-104.7193186,10,3346,8123001500
561431,40.09307997,-104.9861263,30,3347,8123002011
238220,40.41558379,-104.7208724,10,3348,8123001201
524210,39.99221116,-105.0048813,10,3349,8014031400
721110,40.44431488,-104.8150602,10,3350,8123002209
541810,40.14224349,-105.0361995,60,3351,8123002010
611610,40.3499067,-104.7941155,10,3352,8123001404
621111,40.55434473,-104.694751,60,3353,8123002300
491110,40.13438156,-104.9028875,20,3354,8123002021
491110,40.37575197,-104.6224006,20,3355,8123000705
236115,40.14710673,-104.9597185,10,3356,8123002019
488190,40.39417117,-104.7190375,10,3357,8123001100
722513,40.49213853,-104.7381574,10,3358,8123001500
561730,40.35124046,-104.6899582,10,3359,8123001700
112000,40.43622327,-104.9339926,50,3360,8123002210
721110,40.43132509,-104.7972995,30,3362,8123001416
562998,40.38600687,-104.7010278,10,3363,8123001003
236118,40.35607672,-104.7161391,10,3364,8123001005
561622,40.43594895,-104.6781013,10,3365,8123000705
811191,40.54935371,-104.7239113,10,3366,8123001500
446110,40.41408813,-104.7182044,10,3367,8123001202
541211,40.1716815,-104.9678966,10,3368,8123002019
541110,40.34294064,-104.7646054,10,3369,8123002101
722515,40.13738217,-104.7736389,10,3370,8123001906
443142,40.46793456,-104.9239594,10,3371,8123002206
445310,40.14227921,-104.9949165,10,3372,8123002010
332322,40.38257366,-104.7346963,20,3373,8123001005
531210,40.35703222,-104.7537619,10,3374,8123001404
238320,40.52020264,-104.8661758,20,3375,8123002208
541110,40.16991043,-104.9973598,10,3376,8123002010
445110,40.65078954,-104.728656,10,3377,8123002501
213112,40.61441477,-104.8348441,10,3378,8123002300
238990,40.5013887,-104.9203443,10,3380,8123002207
444190,40.50615601,-104.8768466,10,3381,8123002208
334418,40.1653655,-104.9803387,20,3382,8123002010
236220,40.37389762,-104.7098096,10,3383,8123001006
621399,40.46955289,-104.7290455,10,3384,8123001500
325998,40.42036648,-104.7671102,10,3385,8123001411
441320,40.05895627,-104.8948762,10,3386,8123002006
441310,40.07766949,-104.9123526,10,3388,8123002004
621310,40.43408065,-104.886607,10,3389,8123002209
722320,40.09138588,-104.5783535,10,3390,8123002502
213112,40.37460721,-104.6967681,10,3391,8123001006
531210,40.44148972,-104.9460106,10,3393,8069001709
238910,40.05489136,-105.0288793,10,3394,8123002009
213112,40.50986398,-104.7218447,20,3395,8123001500
313110,40.45225068,-104.8826382,10,3396,8123002203
524210,40.43986589,-104.7405455,10,3397,8123001417
238150,39.99697773,-104.9921547,10,3398,8014031400
541330,40.12029468,-104.3611548,10,3399,8123002502
448210,40.09403223,-104.8128247,160,3400,8123001908
424910,40.15227481,-104.7921291,1220,3401,8123001800
541921,40.81007343,-104.8573541,10,3402,8123002501
444220,40.50498524,-104.9037764,10,3403,8123002203
624120,40.06936884,-104.8971389,10,3404,8123002006
722515,40.36601897,-104.8003239,20,3405,8123001404
447110,40.60833286,-103.6355269,10,3406,8123002501
213112,40.42334656,-104.7739483,10,3407,8123001414
621330,40.38423292,-104.8090271,20,3408,8123001406
811118,40.5168722,-104.6700816,170,3409,8123001500
561710,40.05503415,-104.9754614,10,3410,8123002005
484110,40.43906466,-104.6939736,10,3411,8123000600
621111,40.44221298,-104.9072687,10,3412,8123002209
813319,40.43790937,-104.7307483,10,3413,8123001300
454390,40.17094529,-104.9216904,10,3414,8123002021
238990,40.41398566,-104.8227802,10,3415,8123002101
237110,40.43860476,-104.7115629,10,3416,8123000600
238220,40.33175809,-104.8666536,10,3417,8123002101
524210,40.42244036,-104.7808585,10,3418,8123001416
423690,40.31366417,-104.117577,10,3419,8087000200
491110,40.25327098,-104.9006154,10,3420,8123002103
238390,40.05683905,-104.8365828,10,3421,8123001908
445310,40.02213536,-104.9863946,10,3422,8014031400
561410,40.06996136,-104.7669044,70,3423,8123001907
551114,40.04918063,-104.6891504,10,3424,8123001902
522110,40.39631072,-104.7535679,10,3425,8123001409
452311,40.41935254,-104.7883997,10,3426,8123001412
512110,40.4620784,-104.6771228,10,3427,8123001500
624120,40.31869123,-105.0342502,10,3428,8123002103
423610,40.44535831,-104.7427076,10,3429,8123001416
621111,40.40368028,-104.6894119,20,3430,8123000800
423910,40.3650076,-104.718132,40,3431,8123001005
531320,40.4205858,-104.9782649,10,3432,8069001709
332313,40.52403795,-104.8492774,50,3433,8123002208
541860,40.51040633,-104.6996268,220,3434,8123001500
611519,40.54443284,-104.8522789,10,3435,8123002208
238210,40.44286913,-104.6564825,30,3436,8123000705
541512,40.07887647,-104.933272,10,3437,8123002004
515112,40.18984353,-104.9939524,10,3438,8123002103
811121,40.32624419,-104.671309,10,3440,8123001700
221112,40.07026113,-104.9713924,10,3441,8123002005
541511,40.12189877,-104.9708178,10,3442,8123002012
238310,40.43024107,-104.7461669,10,3443,8123001417
611710,40.00541887,-105.018959,20,3444,8123002008
541211,40.36555649,-104.7429127,120,3445,8123001404
722515,40.35817493,-104.7192472,10,3446,8123001005
722511,40.33125448,-104.9174015,10,3447,8123002102
221310,40.17284018,-104.9851907,10,3448,8123002010
236115,40.28230114,-104.8298412,10,3449,8123001700
624120,40.45107684,-104.7980408,10,3450,8123001416
238910,40.08367525,-104.8062717,10,3451,8123001905
423120,40.04489532,-104.9986328,10,3452,8123002009
811420,40.51237145,-104.838755,50,3453,8123002208
624120,40.38297283,-104.6980769,50,3454,8123001006
523930,40.48085809,-104.7818184,20,3455,8123001500
541940,40.3797042,-104.7931638,20,3456,8123001405
423610,40.48582497,-104.3603503,10,3457,8123002501
722513,40.40529601,-104.7213002,50,3458,8123001100
541940,40.34892622,-104.7589324,10,3459,8123001700
811111,40.47022918,-104.7978253,30,3460,8123001500
524292,40.36966467,-104.6979529,10,3461,8123001005
332710,40.29186021,-104.9743689,10,3462,8123002103
238210,40.44528913,-104.6660415,10,3463,8123000705
423690,40.40697371,-104.6020429,10,3464,8123000705
541110,39.9620436,-104.7779269,20,3465,8001008523
238320,40.25111881,-104.7161423,10,3466,8123001800
531210,40.15229016,-105.1071912,10,3467,8013013210
624120,40.13459733,-104.9575779,10,3468,8123002018
238110,40.38035984,-104.7868428,10,3469,8123001406
238210,40.20508885,-104.9380303,10,3470,8123002103
722513,40.32465088,-104.9283384,20,3471,8123002102
454310,40.51340891,-104.7749534,20,3472,8123002208
813110,40.53493724,-104.7477962,10,3473,8123001500
624120,40.40053718,-104.6204188,10,3474,8123000705
112000,40.48347301,-104.9015653,20,3475,8123002203
524210,40.3384059,-104.7282985,10,3476,8123001700
541690,40.20023323,-104.9026817,10,3477,8123001800
484220,40.37342101,-104.7226428,10,3478,8123001005
424510,40.53062727,-104.7822164,10,3479,8123002208
621610,40.11601266,-104.7542639,10,3480,8123001902
811191,40.37293611,-104.7382413,10,3481,8123001404
531120,40.43522364,-104.9499517,10,3482,8069001709
112000,40.47236321,-104.6684035,10,3483,8123001500
541370,40.08320998,-104.7377899,10,3484,8123001902
722513,40.43848834,-104.8100291,10,3485,8123001416
541990,40.46167036,-104.6384528,10,3486,8123001500
541511,40.50588686,-104.8975869,120,3487,8123002203
541512,40.15720078,-104.96193,10,3488,8123002019
423830,40.44269006,-104.748212,30,3489,8123001416
541940,40.44271105,-104.6778365,10,3490,8123000705
238210,40.36818889,-104.8486183,10,3491,8123002101
722513,40.53702739,-104.6937357,10,3492,8123001500
311812,40.42303437,-104.7145455,20,3493,8123000502
519120,40.07106971,-105.004475,10,3494,8123002009
624120,40.42794744,-104.7480292,10,3495,8123001413
722513,40.48336177,-104.92824,10,3496,8123002207
425120,40.03569423,-105.0391237,10,3497,8123002007
238220,39.97739061,-104.7043682,10,3498,8001008523
541990,40.44217829,-104.7229247,10,3499,8123001300
561730,40.36259182,-104.8456484,10,3500,8123002101
551114,40.3834001,-104.7532391,10,3501,8123001405
531210,40.37331946,-104.9195649,30,3502,8123002102
238160,40.39290738,-104.7184991,10,3503,8123001100
624120,40.04320261,-104.9580995,10,3504,8123002005
238210,40.04355751,-105.0636391,80,3505,8013012800
488510,40.47085753,-104.8693029,10,3506,8123002203
541690,40.36398376,-104.6229191,10,3507,8123000705
541380,39.97268589,-104.7317784,10,3508,8001008523
541330,40.46055383,-104.6906376,10,3510,8123001500
722410,39.98252658,-104.9982527,10,3511,8014031300
623220,40.44511244,-104.7590549,20,3512,8123001416
423130,40.18347484,-104.9643678,10,3513,8123002103
722511,40.51808102,-104.8719817,10,3514,8123002208
236118,40.16404766,-104.8960929,10,3515,8123002021
611691,40.07181302,-105.025034,20,3516,8123002009
541512,40.35687531,-104.7298089,10,3517,8123001700
424720,40.42975947,-104.8788615,10,3518,8123002209
238310,40.49212568,-104.6763184,10,3519,8123001500
238170,40.46816091,-104.8233725,10,3520,8123002209
541511,40.19735792,-104.859559,10,3521,8123001800
453998,40.48916746,-104.0755202,10,3522,8087000100
541611,40.50915283,-104.8268774,10,3523,8123002208
722511,40.40793904,-104.7289153,10,3524,8123001202
561621,40.45624454,-104.7312167,10,3525,8123001500
541110,40.50285445,-104.9104405,10,3527,8123002207
722515,40.00719038,-105.0298121,10,3528,8123002008
621210,40.3480238,-104.5920348,10,3529,8123001600
541330,40.50145157,-104.6855237,10,3530,8123001500
236118,40.37260927,-104.6643176,10,3531,8123001700
813110,40.44272723,-104.6555984,10,3532,8123000705
722513,40.37521156,-104.8975223,10,3533,8123002101
238320,40.38570303,-104.7650362,10,3534,8123001406
624120,40.09332278,-104.9803803,10,3535,8123002012
236115,39.98328131,-104.7748276,10,3536,8001008543
238990,40.60146872,-104.6905772,180,3537,8123002300
812320,40.34245407,-104.7111919,10,3538,8123001700
238310,40.27168264,-104.8988179,10,3539,8123002102
531210,40.45154955,-104.8655404,10,3540,8123002203
213112,39.9821088,-104.7005283,10,3542,8001008523
621493,40.41928,-104.63742,10,3543,8123000705
111000,40.51810133,-104.9585581,10,3544,8069002501
238210,40.43815814,-104.8838041,10,3545,8123002209
484220,40.39271131,-104.7624001,10,3546,8123001408
561720,40.43933067,-104.9375837,10,3547,8123002210
453110,40.14383981,-104.8952535,10,3548,8123002021
561730,40.43737446,-104.8147684,120,3549,8123002209
811310,40.02122573,-104.9432727,10,3550,8123002005
713940,40.47627594,-104.8074692,10,3551,8123001500
423930,40.48868815,-104.8796281,10,3552,8123002203
